Date,Customer,Account number,Account name,Account status,Campaign name,Campaign status,Ad group ID,Ad group,Ad group status,Ad ID,Ad description,Ad distribution,Ad status,Ad title,Ad type,Tracking Template,Custom Parameters,Final Mobile URL,Final URL,Top vs. other,Display URL,Final App URL,Destination URL,Device type,Device OS,Delivered match type,BidMatchType,Language,Network,Currency code,Impressions,Clicks,Spend,Avg. position,Conversions,Assists
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1221557440922157],PreMed - Dentistry,Active,[76347345168704],Realize your future in dentistry. Postbac Premed at Columbia.,Search,Active,{KeyWord: Dental School},Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Top,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,2,1,0.49,1,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1222656952710366],PreMed - General,Active,[76416064653060],Realize your future in medicine. Postbac Premed at Columbia.,Search,Active,Considering Med School?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Top,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,16,0,0,3.06,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1222656952710366],PreMed - General,Active,[76416064653061],Pursue a future in medicine with Columbia Postbac Premed Program.,Search,Active,Ivy League Postbac Premed,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Top,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,2,0,0,2,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1223756464181247],PreMed - Public Health,Active,[76484784115968],Pursue a future in public health w/ Columbia Postbac Premed Program.,Search,Active,Public Health Degree,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Top,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,16,1,0.41,3.25,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1223756464181247],PreMed - Public Health,Active,[76484784115970],Realize your future in Public Health -Postbac Premed at Columbia.,Search,Active,Public Health School?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Top,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,43,0,0,2.77,0,0
1/15/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[6772783659],Not your average retail gig. Find out why today!,Search,Active,Retail Jobs at AT&T,Text ad,,,,,Syndicated search partners - Top,att.jobs/careers/retail,,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?https://connect.att.jobs/careers/retail-jobs,Computer,Windows,Phrase,Broad,English,Syndicated search partners,USD,2,0,0,4,0,0
1/15/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,CNA,Active,[4373720993],CNA Jobs,Active,[10984285474],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,CNA Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Syndicated search partners - Top,jobs.hcr-manorcare.com,,,Computer,Windows,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,1,0,0
1/15/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,CNA,Active,[4373720996],Nurse Assistant Jobs,Active,[10984285479],Join an Organization Committed to Caring for Patients & Employees.,Search,Active,Nurse Assistant Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Syndicated search partners - Top,jobs.hcr-manorcare.com,,,Computer,Windows,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,1,0,0
1/15/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,CNA,Active,[4373720996],Nurse Assistant Jobs,Active,[10984285480],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,Nurse Assistant Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Syndicated search partners - Top,jobs.hcr-manorcare.com,,,Computer,Windows,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,1,0,0
1/15/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nurse Practitioner,Active,[4373721002],Nurse Practitioner Jobs,Active,[10984285491],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,Nurse Practitioner Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Syndicated search partners - Top,jobs.hcr-manorcare.com,,,Computer,Windows,Phrase,Broad,English,Syndicated search partners,USD,3,0,0,3,0,0
1/15/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nursing,Active,[4373721005],Nurse Jobs,Active,[10984285497],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,Nurse Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Syndicated search partners - Top,jobs.hcr-manorcare.com,,,Computer,Windows,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,3,0,0
1/15/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nursing,Active,[4373721005],Nurse Jobs,Active,[10984285498],"A Rewarding Career Offering Stability, Growth, & Advancement.",Search,Active,Nurse Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Syndicated search partners - Top,jobs.hcr-manorcare.com,,,Computer,Windows,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,1,0,0
1/15/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Occupational Therapy,Active,[4373721035],OT Jobs,Active,[10984285557],Become a Part of the Highest Quality Healthcare Services.,Search,Active,Occupational Therapy Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Syndicated search partners - Top,jobs.hcr-manorcare.com,,,Computer,Windows,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,1,0,0
1/15/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[6772783659],Not your average retail gig. Find out why today!,Search,Active,Retail Jobs at AT&T,Text ad,,,,,Syndicated search partners - Top,att.jobs/careers/retail,,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?https://connect.att.jobs/careers/retail-jobs,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,2,0,0
1/15/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[6772783661],How about an upgrade? Launch your new career with AT&T today!,Search,Active,Retail Jobs at AT&T,Text ad,,,,,Syndicated search partners - Top,att.jobs/careers/retail,,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?https://connect.att.jobs/careers/retail-jobs,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,4,0,0,4,0,0
1/15/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719155],store manager,Active,[6772783657],Not your average retail gig. Find out why today!,Search,Active,AT&T Store Manager Jobs,Text ad,,,,,Syndicated search partners - Top,att.jobs/careers/retail,,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?https://connect.att.jobs/careers/retail-jobs,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,4,0,0
1/15/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nursing,Active,[4373721005],Nurse Jobs,Active,[10984285497],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,Nurse Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Syndicated search partners - Top,jobs.hcr-manorcare.com,,,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,11,0,0,2.73,0,0
1/15/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[6772783659],Not your average retail gig. Find out why today!,Search,Active,Retail Jobs at AT&T,Text ad,,,,,Syndicated search partners - Top,att.jobs/careers/retail,,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?https://connect.att.jobs/careers/retail-jobs,Smartphone,Android,Phrase,Broad,English,Syndicated search partners,USD,3,0,0,2.67,0,0
1/15/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[6772783661],How about an upgrade? Launch your new career with AT&T today!,Search,Active,Retail Jobs at AT&T,Text ad,,,,,Syndicated search partners - Top,att.jobs/careers/retail,,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?https://connect.att.jobs/careers/retail-jobs,Smartphone,Android,Phrase,Broad,English,Syndicated search partners,USD,4,0,0,2,0,0
1/15/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nursing,Active,[4373721005],Nurse Jobs,Active,[10984285497],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,Nurse Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Syndicated search partners - Top,jobs.hcr-manorcare.com,,,Smartphone,Android,Phrase,Broad,English,Syndicated search partners,USD,6,0,0,2.67,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - General - Content,Active,[1216059882782040],Career Change - General - Content,Active,[76003747777032],Pursue a future in medicine with Columbia Postbac Premed Program.,Search,Active,Time For A Career Change?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Top,www.gs.columbia.edu,,,Tablet,iOS,Phrase,Phrase,English,Syndicated search partners,USD,1,0,0,2,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Occupational/Physical Therapist - SN,Active,[1218258906033354],Career Change - Physical Therapist,Active,[76141186733037],Realize your future in physical therapy. Postbac Premed at Columbia,Search,Active,Physical Therapy Program,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Top,www.gs.columbia.edu,,,Tablet,iOS,Phrase,Phrase,English,Syndicated search partners,USD,33,1,0.83,3.42,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Psychologist,Active,[1223756464181263],Career Change - Psychologist,Active,[76484784115972],Realize your future in psychology Postbac Premed at Columbia,Search,Active,Psychologist Program,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Top,www.gs.columbia.edu,,,Tablet,iOS,Phrase,Phrase,English,Syndicated search partners,USD,1,1,0.08,3,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1223756464181247],PreMed - Public Health,Active,[76484784115970],Realize your future in Public Health -Postbac Premed at Columbia.,Search,Active,Public Health School?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Top,www.gs.columbia.edu,,,Tablet,iOS,Phrase,Phrase,English,Syndicated search partners,USD,2,0,0,5,0,0
1/15/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[6772783659],Not your average retail gig. Find out why today!,Search,Active,Retail Jobs at AT&T,Text ad,,,,,Syndicated search partners - Top,att.jobs/careers/retail,,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?https://connect.att.jobs/careers/retail-jobs,Tablet,iOS,Phrase,Broad,English,Syndicated search partners,USD,5,0,0,2.6,0,0
1/15/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[6772783661],How about an upgrade? Launch your new career with AT&T today!,Search,Active,Retail Jobs at AT&T,Text ad,,,,,Syndicated search partners - Top,att.jobs/careers/retail,,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?https://connect.att.jobs/careers/retail-jobs,Tablet,iOS,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,4,0,0
1/15/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nursing,Active,[4373721008],Registered Nurse Jobs,Active,[10984285504],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,Registered Nurse Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Syndicated search partners - Top,jobs.hcr-manorcare.com,,,Tablet,iOS,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,2,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Occupational/Physical Therapist - SN,Active,[1218258906033354],Career Change - Physical Therapist,Active,[76141186733037],Realize your future in physical therapy. Postbac Premed at Columbia,Search,Active,Physical Therapy Program,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Top,www.gs.columbia.edu,,,Tablet,Android,Phrase,Phrase,English,Syndicated search partners,USD,19,0,0,2.26,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Pharmacist/Physician Assistant,Active,[1208363301403297],Career Change - Pharmacist,Active,[75522711451817],Realize your Future in Pharmacy? Postbac Premed at Columbia,Search,Active,Pharmacy Program,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Top,www.gs.columbia.edu,,,Tablet,Android,Phrase,Phrase,English,Syndicated search partners,USD,2,0,0,4,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Veterinarian,Active,[1216059882782056],Career Change - Veterinarian,Active,[76003747777036],Realize your future in Veterinary Medicine. Postbac Premed @ Columbia,Search,Active,Veterinarian Programs,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Top,www.gs.columbia.edu,,,Tablet,Android,Phrase,Phrase,English,Syndicated search partners,USD,2,0,0,3.5,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1222656952710366],PreMed - General,Active,[76416064653060],Realize your future in medicine. Postbac Premed at Columbia.,Search,Active,Considering Med School?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Top,www.gs.columbia.edu,,,Tablet,Android,Phrase,Phrase,English,Syndicated search partners,USD,1,0,0,3,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - General - Content,Active,[1216059882782040],Career Change - General - Content,Active,[76003747777032],Pursue a future in medicine with Columbia Postbac Premed Program.,Search,Active,Time For A Career Change?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Unknown,Phrase,Phrase,English,Syndicated search partners,USD,2,0,0,6,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Occupational/Physical Therapist - SN,Active,[1218258906033354],Career Change - Physical Therapist,Active,[76141186733037],Realize your future in physical therapy. Postbac Premed at Columbia,Search,Active,Physical Therapy Program,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Unknown,Phrase,Phrase,English,Syndicated search partners,USD,38,0,0,6.55,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Veterinarian,Active,[1216059882782056],Career Change - Veterinarian,Active,[76003747777036],Realize your future in Veterinary Medicine. Postbac Premed @ Columbia,Search,Active,Veterinarian Programs,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Unknown,Phrase,Phrase,English,Syndicated search partners,USD,1,0,0,7,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Influencers,Active,[1220457929291884],Influencers,Active,[76278625683347],Advising someone looking to make a difference? Columbia Premed.,Search,Active,Advise Students?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Unknown,Phrase,Phrase,English,Syndicated search partners,USD,2,0,0,5.5,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Influencers,Active,[1220457929291884],Influencers,Active,[76278625683349],Tell your students about our Ivy League preparatory program.,Search,Active,Postbac Premed @ Columbia,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Unknown,Phrase,Phrase,English,Syndicated search partners,USD,1,0,0,7,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1222656952710366],PreMed - General,Active,[76416064653060],Realize your future in medicine. Postbac Premed at Columbia.,Search,Active,Considering Med School?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Unknown,Phrase,Phrase,English,Syndicated search partners,USD,2,0,0,5.5,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1222656952710366],PreMed - General,Active,[76416064653061],Pursue a future in medicine with Columbia Postbac Premed Program.,Search,Active,Ivy League Postbac Premed,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Unknown,Phrase,Phrase,English,Syndicated search partners,USD,1,0,0,4,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1223756464181247],PreMed - Public Health,Active,[76484784115970],Realize your future in Public Health -Postbac Premed at Columbia.,Search,Active,Public Health School?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Unknown,Phrase,Phrase,English,Syndicated search partners,USD,3,0,0,6.33,0,0
1/15/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nursing,Active,[4373721005],Nurse Jobs,Active,[10984285497],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,Nurse Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Syndicated search partners - Other,jobs.hcr-manorcare.com,,,Computer,Unknown,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,11,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - General,Active,[1210562324652035],Career Change - General2,Active,[75660150398447],Realize your future in medicine. Postbac Premed at Columbia.,Search,Active,Looking For A New Career?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,1,0,0,5,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - General,Active,[1210562324652035],Career Change - General2,Active,[75660150398448],Pursue a future in medicine with Columbia Postbac Premed Program.,Search,Active,Time For A Career Change?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,2,0,0,6.5,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - General - Content,Active,[1216059882782040],Career Change - General - Content,Active,[76003747777032],Pursue a future in medicine with Columbia Postbac Premed Program.,Search,Active,Time For A Career Change?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,9,0,0,7.22,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Occupational/Physical Therapist - Content,Active,[1220457929291868],Career Change - Physical Therapist - Content,Active,[76278625683346],Realize your future in physical therapy. Postbac Premed at Columbia,Search,Active,Physical Therapy Program,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,2,0,0,9,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Occupational/Physical Therapist - SN,Active,[1218258906033354],Career Change - Physical Therapist,Active,[76141186733037],Realize your future in physical therapy. Postbac Premed at Columbia,Search,Active,Physical Therapy Program,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,223,0,0,7.36,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Psychologist,Active,[1223756464181263],Career Change - Psychologist,Active,[76484784115972],Realize your future in psychology Postbac Premed at Columbia,Search,Active,Psychologist Program,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,1,0,0,5,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Psychologist,Active,[1223756464181263],Career Change - Psychologist,Active,[76484784115973],Pursue a future in psychology with Columbia Postbac Premed Program.,Search,Active,Time For A Career Change?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,1,0,0,8,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Career Change - Veterinarian,Active,[1216059882782056],Career Change - Veterinarian,Active,[76003747777036],Realize your future in Veterinary Medicine. Postbac Premed @ Columbia,Search,Active,Veterinarian Programs,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,4,0,0,7.25,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Influencers,Active,[1220457929291884],Influencers,Active,[76278625683347],Advising someone looking to make a difference? Columbia Premed.,Search,Active,Advise Students?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,1,0,0,5,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,Influencers,Active,[1220457929291884],Influencers,Active,[76278625683349],Tell your students about our Ivy League preparatory program.,Search,Active,Postbac Premed @ Columbia,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,1,0,0,8,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1207263789771024],PreMed - Veterinary,Active,[75453991982612],Pursue a future in public health w/ Columbia Postbac Premed Program.,Search,Active,Ivy League Postbac Premed,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,1,0,0,5,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1222656952710366],PreMed - General,Active,[76416064653060],Realize your future in medicine. Postbac Premed at Columbia.,Search,Active,Considering Med School?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,1,0,0,3,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1223756464181247],PreMed - Public Health,Active,[76484784115968],Pursue a future in public health w/ Columbia Postbac Premed Program.,Search,Active,Public Health Degree,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,1,0,0,5,0,0
1/15/2026,11291897,F114CRSD,new-york-columbia2-pbpm,Active,PreMed,Active,[1223756464181247],PreMed - Public Health,Active,[76484784115970],Realize your future in Public Health -Postbac Premed at Columbia.,Search,Active,Public Health School?,Text ad,,,,http://www.gs.columbia.edu/postbac/realize/?source=PGCN,Syndicated search partners - Other,www.gs.columbia.edu,,,Computer,Windows,Phrase,Phrase,English,Syndicated search partners,USD,5,0,0,6.6,0,0
1/15/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[6772783659],Not your average retail gig. Find out why today!,Search,Active,Retail Jobs at AT&T,Text ad,,,,,Syndicated search partners - Other,att.jobs/careers/retail,,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?https://connect.att.jobs/careers/retail-jobs,Computer,Windows,Phrase,Broad,English,Syndicated search partners,USD,2,0,0,11,0,0
1/15/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nursing,Active,[4373721005],Nurse Jobs,Active,[10984285497],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,Nurse Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Syndicated search partners - Other,jobs.hcr-manorcare.com,,,Computer,Windows,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,5,0,0
1/15/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nursing,Active,[4373721005],Nurse Jobs,Active,[10984285498],"A Rewarding Career Offering Stability, Growth, & Advancement.",Search,Active,Nurse Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Syndicated search partners - Other,jobs.hcr-manorcare.com,,,Computer,Windows,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,5,0,0
1/15/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nursing,Active,[4373721011],RN Jobs,Active,[10984285509],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,RN Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Syndicated search partners - Other,jobs.hcr-manorcare.com,,,Computer,Windows,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,3,0,0
1/15/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nursing Home Administrator,Active,[4373721014],Health Administration Jobs,Active,[10984285516],Nursing Home Administrator Jobs at HCR ManorCare. Learn More!,Search,Active,Health Administrator Jobs,Text ad,,,,https://jobs.hcr-manorcare.com?ss=paid,Syndicated search partners - Other,jobs.hcr-manorcare.com,,,Computer,Windows,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,5,0,0
1/15/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[6772783659],Not your average retail gig. Find out why today!,Search,Active,Retail Jobs at AT&T,Text ad,,,,,Syndicated search partners - Other,att.jobs/careers/retail,,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?https://connect.att.jobs/careers/retail-jobs,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,23,0,0,9.22,0,0
1/15/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[6772783661],How about an upgrade? Launch your new career with AT&T today!,Search,Active,Retail Jobs at AT&T,Text ad,,,,,Syndicated search partners - Other,att.jobs/careers/retail,,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?https://connect.att.jobs/careers/retail-jobs,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,15,0,0,7,0,0
1/15/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719155],store manager,Active,[6772783657],Not your average retail gig. Find out why today!,Search,Active,AT&T Store Manager Jobs,Text ad,,,,,Syndicated search partners - Other,att.jobs/careers/retail,,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?https://connect.att.jobs/careers/retail-jobs,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,5,0,0
